Cruise,Station,mon/dd/yyyy,hh:mm,Longitude [degrees east],Latitude [degrees north],Bottom Depth [m],Pressure [db],Temperature [degrees C],Temperature 2 [degrees C],Salinity [psu],Salinity 2 [psu],Fluorescense [mg/m^3],Beam Transmission [%],PAR,Oxygen [umol/kg],Oxygen [% saturation]
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,439.145,8.7862,8.7861,34.5686,34.5761,7.71E-02,98.5484,1.00E-12,0.312,0.11
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,440.153,8.7579,8.7581,34.5668,34.5743,8.01E-02,98.5484,1.00E-12,0.323,0.114
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,441.162,8.744,8.7441,34.5663,34.5738,7.94E-02,98.5484,1.00E-12,0.359,0.127
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,442.17,8.7387,8.7387,34.5658,34.5731,8.03E-02,98.5484,1.00E-12,0.429,0.151
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,443.178,8.7243,8.7245,34.564,34.5715,7.97E-02,98.5557,1.00E-12,0.363,0.128
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,444.186,8.7126,8.7129,34.5628,34.5701,7.96E-02,98.5454,1.00E-12,0.527,0.186
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,445.195,8.7076,8.7078,34.562,34.5694,7.94E-02,98.5563,1.00E-12,0.366,0.129
SKQ201617S,sta004,12/25/2016,17:01,-108.36443,19.994,3495,446.203,8.6992,8.6993,34.5611,34.5686,7.94E-02,98.5527,1.00E-12,0.445,0.157
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,447.211,8.6963,8.6965,34.5627,34.5702,7.98E-02,98.5702,1.00E-12,0.424,0.15
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,448.22,8.6802,8.68,34.5617,34.5693,8.00E-02,98.5509,1.00E-12,0.426,0.15
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,449.228,8.6611,8.661,34.5606,34.5682,7.73E-02,98.5595,1.00E-12,0.447,0.157
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,450.236,8.6441,8.6443,34.5594,34.5669,8.02E-02,98.503,1.00E-12,0.439,0.155
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,451.245,8.6172,8.6171,34.5565,34.5639,8.13E-02,98.5283,1.00E-12,0.419,0.147
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,452.253,8.5956,8.5959,34.5573,34.5648,7.90E-02,98.5609,1.00E-12,0.443,0.156
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,453.261,8.5955,8.5956,34.5577,34.5652,8.32E-02,98.5553,1.00E-12,0.427,0.15
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,454.27,8.5943,8.5947,34.5575,34.565,8.15E-02,98.5668,1.00E-12,0.412,0.145
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,455.278,8.5924,8.5927,34.557,34.5645,8.13E-02,98.5415,1.00E-12,0.446,0.157
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,456.286,8.5875,8.5877,34.5562,34.5636,8.09E-02,98.5373,1.00E-12,0.429,0.151
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,457.295,8.5752,8.5751,34.5547,34.5621,8.21E-02,98.5624,1.00E-12,0.446,0.157
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,458.303,8.5457,8.5457,34.5523,34.5597,7.90E-02,98.5687,1.00E-12,0.465,0.164
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,459.312,8.5391,8.5392,34.5519,34.5593,7.89E-02,98.5582,1.00E-12,0.471,0.165
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,460.32,8.5397,8.5397,34.5516,34.559,8.12E-02,98.5523,1.00E-12,0.473,0.166
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,461.328,8.5393,8.539,34.5513,34.5588,8.14E-02,98.5641,1.00E-12,0.414,0.146
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,462.337,8.5327,8.533,34.5518,34.5592,7.93E-02,98.5594,1.00E-12,0.462,0.163
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,463.345,8.5133,8.5134,34.5512,34.5586,7.89E-02,98.5563,1.00E-12,0.46,0.162
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,464.354,8.497,8.4973,34.5497,34.5571,8.15E-02,98.5562,1.00E-12,0.462,0.163
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,465.362,8.487,8.4873,34.5488,34.5561,8.13E-02,98.5693,1.00E-12,0.462,0.162
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99401,3495,466.37,8.4808,8.4809,34.5491,34.5566,7.96E-02,98.5745,1.00E-12,0.447,0.157
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,467.379,8.4662,8.4661,34.552,34.5594,8.04E-02,98.5756,1.00E-12,0.439,0.154
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,468.387,8.4573,8.4575,34.5538,34.5614,8.17E-02,98.5745,1.00E-12,0.389,0.137
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,469.396,8.4548,8.4551,34.5565,34.5641,7.98E-02,98.5755,1.00E-12,0.361,0.127
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,470.404,8.4611,8.4615,34.5623,34.5696,8.07E-02,98.5727,1.00E-12,0.231,0.081
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,471.412,8.4531,8.4532,34.564,34.5717,8.27E-02,98.5551,1.00E-12,0.242,0.085
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99401,3495,472.421,8.4337,8.4338,34.5645,34.5719,8.22E-02,98.5502,1.00E-12,0.256,0.09
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,473.429,8.416,8.4159,34.5655,34.5729,8.22E-02,98.5484,1.00E-12,0.254,0.089
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,474.438,8.3975,8.3974,34.5665,34.574,8.20E-02,98.5484,1.00E-12,0.291,0.102
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,475.446,8.3855,8.3854,34.5657,34.5733,8.13E-02,98.5449,1.00E-12,0.292,0.102
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,476.455,8.3557,8.3556,34.5647,34.5721,8.19E-02,98.5483,1.00E-12,0.236,0.083
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,477.463,8.3335,8.3337,34.565,34.5723,8.17E-02,98.551,1.00E-12,0.209,0.073
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,478.471,8.3273,8.3277,34.5642,34.5715,8.20E-02,98.4963,1.00E-12,0.255,0.089
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99401,3495,479.48,8.3039,8.3036,34.5632,34.5706,8.08E-02,98.371,1.00E-12,0.294,0.103
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,480.488,8.2914,8.2915,34.5633,34.5707,8.21E-02,98.5506,1.00E-12,0.221,0.077
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,481.497,8.2892,8.2895,34.5628,34.5703,8.41E-02,98.5551,1.00E-12,0.178,0.062
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,482.505,8.2857,8.2859,34.5622,34.5696,8.15E-02,98.5486,1.00E-12,0.176,0.062
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,483.514,8.2737,8.2737,34.5613,34.5687,8.27E-02,98.5549,1.00E-12,0.284,0.099
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,484.522,8.2646,8.2643,34.56,34.5674,8.19E-02,98.5506,1.00E-12,0.194,0.068
SKQ201617S,sta004,12/25/2016,17:01,-108.36443,19.99402,3495,485.531,8.2502,8.2502,34.5578,34.5651,8.25E-02,98.5531,1.00E-12,0.326,0.114
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,486.54,8.2091,8.2086,34.553,34.5603,8.18E-02,98.5549,1.00E-12,0.27,0.094
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99402,3495,487.548,8.1879,8.1873,34.5512,34.5586,8.28E-02,98.5615,1.00E-12,0.285,0.099
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,488.557,8.1748,8.1751,34.5505,34.5578,8.07E-02,98.5622,1.00E-12,0.29,0.101
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,489.565,8.1708,8.1711,34.5508,34.5584,8.12E-02,98.5614,1.00E-12,0.306,0.107
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,490.574,8.1855,8.1856,34.5551,34.5624,8.08E-02,98.5482,1.00E-12,0.254,0.089
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,491.582,8.1792,8.1791,34.5541,34.5615,8.10E-02,98.5557,1.00E-12,0.253,0.088
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.994,3495,492.59,8.1732,8.1734,34.5543,34.5617,8.22E-02,98.5585,1.00E-12,0.313,0.109
SKQ201617S,sta004,12/25/2016,17:01,-108.36442,19.99401,3495,493.599,8.1614,8.1619,34.5527,34.5602,8.12E-02,98.5483,1.00E-12,0.263,0.092
SKQ201617S,sta004,12/25/2016,17:01,-108.36443,19.99402,3495,494.608,8.1268,8.1273,34.5517,34.559,8.08E-02,98.5484,1.00E-12,0.269,0.094
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,495.616,8.0781,8.0786,34.5493,34.5565,8.28E-02,98.5495,1.00E-12,0.293,0.102
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,496.625,8.0569,8.0571,34.5477,34.5552,8.17E-02,98.5586,1.00E-12,0.283,0.098
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,497.633,8.0274,8.0288,34.5466,34.5535,8.09E-02,98.5657,1.00E-12,0.275,0.096
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,498.642,7.9946,7.9959,34.5436,34.5512,7.96E-02,98.5628,1.00E-12,0.268,0.093
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,499.65,7.9815,7.9822,34.5431,34.5505,7.91E-02,98.576,1.00E-12,0.278,0.096
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,500.659,7.9766,7.976,34.5429,34.5502,8.17E-02,98.5831,1.00E-12,0.298,0.104
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99401,3495,501.668,7.971,7.972,34.5419,34.5494,7.97E-02,98.5878,1.00E-12,0.31,0.108
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,502.676,7.9558,7.957,34.5398,34.5472,8.21E-02,98.5692,1.00E-12,0.291,0.101
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,503.685,7.9329,7.9327,34.5385,34.5458,8.06E-02,98.5799,1.00E-12,0.304,0.105
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.994,3495,504.694,7.9242,7.9252,34.5383,34.5455,8.06E-02,98.5847,1.00E-12,0.327,0.113
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99401,3495,505.702,7.9178,7.917,34.5376,34.5451,7.98E-02,98.5982,1.00E-12,0.312,0.108
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,506.71,7.9104,7.9103,34.5374,34.5448,7.93E-02,98.5834,1.00E-12,0.37,0.128
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,507.719,7.8982,7.899,34.5359,34.5433,8.13E-02,98.5816,1.00E-12,0.372,0.129
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,508.728,7.8829,7.8833,34.5353,34.5426,8.15E-02,98.592,1.00E-12,0.331,0.115
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,509.736,7.8712,7.8714,34.5345,34.542,8.06E-02,98.5887,1.00E-12,0.406,0.141
SKQ201617S,sta004,12/25/2016,17:01,-108.36445,19.99402,3495,510.745,7.8638,7.8638,34.5342,34.5415,8.13E-02,98.5839,1.00E-12,0.439,0.152
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,511.754,7.8499,7.8501,34.5342,34.5415,8.00E-02,98.5997,1.00E-12,0.26,0.09
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,512.762,7.84,7.8402,34.5347,34.5421,8.04E-02,98.6035,1.00E-12,0.387,0.134
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,513.771,7.8371,7.8374,34.5355,34.5428,7.94E-02,98.5992,1.00E-12,0.288,0.1
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,514.78,7.8338,7.834,34.5376,34.545,7.98E-02,98.5927,1.00E-12,0.311,0.108
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,515.788,7.8271,7.8275,34.5384,34.5456,8.06E-02,98.6008,1.00E-12,0.289,0.1
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,516.797,7.8201,7.8203,34.5377,34.5449,7.99E-02,98.5972,1.00E-12,0.267,0.092
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,517.806,7.7992,7.7994,34.5358,34.5431,8.02E-02,98.5991,1.00E-12,0.31,0.107
SKQ201617S,sta004,12/25/2016,17:01,-108.36444,19.99402,3495,518.814,7.7793,7.7795,34.5353,34.5426,7.83E-02,98.5943,1.00E-12,0.311,0.107
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,519.823,7.7718,7.7719,34.5338,34.5413,8.05E-02,98.5861,1.00E-12,0.303,0.104
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,520.832,7.7314,7.7316,34.5315,34.5388,8.22E-02,98.5857,1.00E-12,0.344,0.119
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,521.84,7.7014,7.7017,34.5293,34.5367,7.98E-02,98.5843,1.00E-12,0.409,0.141
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,522.849,7.6894,7.6897,34.5283,34.5356,8.00E-02,98.5935,1.00E-12,0.465,0.16
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,523.858,7.6761,7.6761,34.5272,34.5346,7.93E-02,98.599,1.00E-12,0.34,0.117
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,524.866,7.6558,7.656,34.5273,34.5346,8.07E-02,98.6006,1.00E-12,0.384,0.132
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,525.875,7.6453,7.645,34.5284,34.536,8.07E-02,98.6007,1.00E-12,0.37,0.127
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,526.884,7.6293,7.6291,34.5289,34.5359,8.26E-02,98.6013,1.00E-12,0.347,0.12
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,527.892,7.6217,7.622,34.5289,34.5362,8.36E-02,98.5873,1.00E-12,0.301,0.104
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,528.901,7.6122,7.6125,34.5289,34.5362,8.55E-02,98.6005,1.00E-12,0.333,0.115
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,529.91,7.6025,7.6068,34.5297,34.5374,8.35E-02,98.6007,1.00E-12,0.301,0.104
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,530.918,7.5918,7.592,34.5294,34.5367,8.32E-02,98.5941,1.00E-12,0.332,0.114
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.994,3495,531.927,7.5774,7.5776,34.5281,34.5354,8.40E-02,98.593,1.00E-12,0.351,0.121
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.994,3495,532.936,7.5446,7.545,34.5262,34.5333,8.26E-02,98.5967,1.00E-12,0.379,0.13
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.994,3495,533.945,7.5212,7.5214,34.5261,34.5335,8.40E-02,98.5991,1.00E-12,0.301,0.103
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.994,3495,534.954,7.5165,7.5168,34.5266,34.5339,8.42E-02,98.6023,1.00E-12,0.319,0.109
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.994,3495,535.962,7.5137,7.5139,34.5285,34.5356,8.41E-02,98.6048,1.00E-12,0.312,0.107
SKQ201617S,sta004,12/25/2016,17:01,-108.36446,19.99402,3495,536.971,7.5104,7.5102,34.5297,34.5369,8.21E-02,98.6008,1.00E-12,0.305,0.105
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,537.98,7.5014,7.5015,34.5284,34.5359,8.43E-02,98.6032,1.00E-12,0.318,0.109
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,538.989,7.4928,7.4935,34.5287,34.5359,8.37E-02,98.5987,1.00E-12,0.295,0.102
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,539.997,7.4975,7.4978,34.53,34.5373,8.32E-02,98.598,1.00E-12,0.298,0.102
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,541.006,7.493,7.4933,34.53,34.5374,8.27E-02,98.5988,1.00E-12,0.318,0.109
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,542.015,7.4798,7.4802,34.5298,34.5374,8.43E-02,98.5988,1.00E-12,0.31,0.106
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,543.024,7.4609,7.4617,34.5305,34.5378,8.30E-02,98.6007,1.00E-12,0.307,0.105
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,544.032,7.4489,7.4488,34.5301,34.5374,8.27E-02,98.6007,1.00E-12,0.316,0.109
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.994,3495,545.041,7.4423,7.4432,34.5296,34.5368,8.28E-02,98.5995,1.00E-12,0.305,0.105
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.994,3495,546.05,7.4373,7.4372,34.529,34.5363,8.47E-02,98.5993,1.00E-12,0.31,0.106
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.994,3495,547.059,7.4331,7.4331,34.528,34.5356,8.52E-02,98.5965,1.00E-12,0.324,0.111
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.994,3495,548.067,7.4258,7.4263,34.5268,34.5342,8.21E-02,98.6008,1.00E-12,0.317,0.109
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99401,3495,549.076,7.4177,7.418,34.5265,34.5337,8.46E-02,98.6018,1.00E-12,0.3,0.103
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,550.085,7.4178,7.4181,34.5267,34.534,8.27E-02,98.6007,1.00E-12,0.31,0.106
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,551.094,7.417,7.4173,34.5269,34.5343,8.28E-02,98.6017,1.00E-12,0.31,0.106
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,552.103,7.4119,7.4121,34.527,34.5344,8.24E-02,98.6007,1.00E-12,0.311,0.106
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,553.112,7.4011,7.4014,34.5311,34.5384,8.23E-02,98.5984,1.00E-12,0.295,0.101
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,554.12,7.3948,7.3947,34.5321,34.5395,8.54E-02,98.5934,1.00E-12,0.261,0.089
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,555.129,7.394,7.3943,34.5332,34.5404,8.25E-02,98.6039,1.00E-12,0.227,0.078
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,556.138,7.3944,7.3946,34.5332,34.5408,8.51E-02,98.5995,1.00E-12,0.297,0.102
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,557.147,7.3942,7.3944,34.5335,34.5409,8.37E-02,98.5983,1.00E-12,0.296,0.101
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,558.156,7.3931,7.3934,34.5336,34.541,8.30E-02,98.5955,1.00E-12,0.213,0.073
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,559.165,7.392,7.3922,34.5335,34.541,8.29E-02,98.5732,1.00E-12,0.166,0.057
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,560.174,7.3841,7.3841,34.5328,34.5402,8.35E-02,98.6002,1.00E-12,0.296,0.101
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,561.183,7.376,7.3762,34.5338,34.5412,8.52E-02,98.6007,1.00E-12,0.162,0.055
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,562.191,7.3747,7.3749,34.5345,34.5419,8.49E-02,98.6007,1.00E-12,0.29,0.099
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.99402,3495,563.2,7.3713,7.3714,34.5345,34.5417,8.29E-02,98.598,1.00E-12,0.198,0.068
SKQ201617S,sta004,12/25/2016,17:01,-108.36448,19.994,3495,564.209,7.348,7.3479,34.5341,34.5415,8.50E-02,98.5992,1.00E-12,0.188,0.064
SKQ201617S,sta004,12/25/2016,17:01,-108.36449,19.994,3495,565.218,7.333,7.3339,34.5334,34.5406,8.25E-02,98.5993,1.00E-12,0.264,0.09
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,566.227,7.3196,7.32,34.5327,34.5399,8.26E-02,98.5993,1.00E-12,0.197,0.067
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,567.236,7.3106,7.3113,34.5315,34.5389,8.48E-02,98.6008,1.00E-12,0.305,0.104
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,568.245,7.2921,7.2924,34.5309,34.5382,8.44E-02,98.6017,1.00E-12,0.201,0.069
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,569.254,7.2885,7.289,34.5348,34.5422,8.36E-02,98.6007,1.00E-12,0.164,0.056
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,570.262,7.2838,7.2839,34.5358,34.5432,8.36E-02,98.6041,1.00E-12,0.165,0.056
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,571.271,7.2789,7.2793,34.5356,34.543,8.28E-02,98.6019,1.00E-12,0.195,0.067
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,572.28,7.2762,7.2764,34.5349,34.5423,8.56E-02,98.6007,1.00E-12,0.148,0.051
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,573.289,7.2712,7.2717,34.5353,34.5425,8.36E-02,98.5928,1.00E-12,0.129,0.044
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,574.298,7.2693,7.2695,34.5352,34.5426,8.36E-02,98.5847,1.00E-12,0.17,0.058
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,575.307,7.2679,7.2679,34.5353,34.5427,8.41E-02,98.5991,1.00E-12,0.178,0.061
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,576.316,7.2534,7.2536,34.5346,34.5419,8.29E-02,98.5995,1.00E-12,0.143,0.049
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,577.325,7.2364,7.2368,34.5348,34.5421,8.40E-02,98.6007,1.00E-12,0.178,0.061
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,578.334,7.2283,7.2286,34.5349,34.5424,8.29E-02,98.5978,1.00E-12,0.212,0.072
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,579.343,7.224,7.2243,34.5351,34.5425,8.45E-02,98.5989,1.00E-12,0.089,0.03
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,580.352,7.2212,7.2214,34.5351,34.5424,8.75E-02,98.5966,1.00E-12,0.136,0.047
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,581.361,7.2196,7.22,34.535,34.5423,8.19E-02,98.5753,1.00E-12,0.157,0.054
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,582.37,7.2162,7.2165,34.5353,34.5427,8.43E-02,98.5962,1.00E-12,0.145,0.05
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,583.379,7.2034,7.2041,34.5349,34.5423,8.28E-02,98.5939,1.00E-12,0.135,0.046
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,584.388,7.1931,7.1932,34.5356,34.543,8.46E-02,98.6006,1.00E-12,0.131,0.045
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,585.397,7.1878,7.1881,34.536,34.5434,8.36E-02,98.6007,1.00E-12,0.134,0.046
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,586.406,7.1825,7.1828,34.5359,34.5433,8.65E-02,98.5961,1.00E-12,0.154,0.053
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,587.415,7.1709,7.1712,34.5357,34.543,8.59E-02,98.581,1.00E-12,0.143,0.049
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,588.424,7.1552,7.1555,34.5357,34.5431,8.43E-02,98.5994,1.00E-12,0.133,0.046
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,589.433,7.1466,7.1469,34.5356,34.543,8.35E-02,98.5977,1.00E-12,0.146,0.05
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,590.442,7.1415,7.1418,34.5352,34.5426,8.54E-02,98.6007,1.00E-12,0.169,0.058
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,591.451,7.1248,7.125,34.5348,34.5422,8.57E-02,98.5995,1.00E-12,0.142,0.049
SKQ201617S,sta004,12/25/2016,17:01,-108.36452,19.994,3495,592.46,7.1087,7.1089,34.5348,34.5422,8.33E-02,98.5953,1.00E-12,0.114,0.039
SKQ201617S,sta004,12/25/2016,17:01,-108.36452,19.994,3495,593.469,7.1022,7.1024,34.5346,34.542,8.42E-02,98.5879,1.00E-12,0.153,0.052
SKQ201617S,sta004,12/25/2016,17:01,-108.36452,19.994,3495,594.478,7.0923,7.0926,34.5341,34.5414,8.55E-02,98.5955,1.00E-12,0.144,0.049
SKQ201617S,sta004,12/25/2016,17:01,-108.36452,19.994,3495,595.487,7.0804,7.0807,34.5346,34.542,8.63E-02,98.6006,1.00E-12,0.131,0.045
SKQ201617S,sta004,12/25/2016,17:01,-108.3645,19.994,3495,596.496,7.0728,7.073,34.5349,34.5423,8.59E-02,98.5994,1.00E-12,0.133,0.045
SKQ201617S,sta004,12/25/2016,17:01,-108.36451,19.994,3495,597.505,7.0526,7.0528,34.5348,34.5423,8.49E-02,98.5992,1.00E-12,0.168,0.057
SKQ201617S,sta004,12/25/2016,17:01,-108.36452,19.994,3495,598.514,7.0299,7.0299,34.5338,34.5411,8.22E-02,98.5995,1.00E-12,0.155,0.053
