lat,long,depth,press,SA,CT,sigma0
19.99794,-109.99948,920.277,928.002,34.71232314,4.804766597,27.34078391
19.99794,-109.99948,921.267,929.003,34.71213108,4.799717857,27.34120395
19.99794,-109.99948,922.288,930.035,34.7120398,4.799528032,27.34115349
19.99794,-109.99948,923.333,931.091,34.71194874,4.797847427,27.34127185
19.99793,-109.99948,924.012,931.778,34.71165336,4.799179494,27.34088835
19.99792,-109.99948,925.184,932.962,34.71176446,4.792125928,27.34177366
19.99792,-109.99948,926.195,933.984,34.71197462,4.78746736,27.34246586
19.99792,-109.99948,927.203,935.002,34.71188321,4.777950356,27.34346874
19.99792,-109.99948,928.211,936.021,34.71209334,4.770910511,27.34442882
19.99792,-109.99948,929.224,937.044,34.71190148,4.765364087,27.34490311
19.99792,-109.99948,930.224,938.055,34.71201103,4.760509615,27.34553664
19.99792,-109.99948,931.255,939.097,34.71202035,4.758333082,27.34578923
19.99792,-109.99948,932.097,939.948,34.71232949,4.756864341,27.34619837
19.99792,-109.99948,933.106,940.968,34.71314268,4.754778793,27.34707428
19.99792,-109.99948,934.138,942.012,34.71315202,4.752899828,27.34729324
19.99792,-109.99948,935.124,943.008,34.71376397,4.751017467,27.34798756
19.99792,-109.99948,936.097,943.992,34.71397379,4.74973669,27.34829714
19.99792,-109.99948,937.101,945.006,34.71408337,4.747362994,27.34865069
19.99792,-109.99948,938.133,946.049,34.71419321,4.734766114,27.35015402
19.99792,-109.99949,938.999,946.924,34.71440206,4.724266872,27.35149807
19.99792,-109.9995,940.011,947.948,34.7142102,4.71703418,27.35215854
19.99792,-109.9995,941.009,948.957,34.71421923,4.712876396,27.352632
19.99792,-109.9995,942.024,949.982,34.7142284,4.710602535,27.35289419
19.99792,-109.9995,943.035,951.003,34.71413702,4.708925673,27.35301013
19.99792,-109.9995,944.036,952.015,34.71364353,4.701896603,27.35340867
19.99792,-109.9995,945.035,953.025,34.71335104,4.691293214,27.35436506
19.99792,-109.9995,946.027,954.028,34.71346052,4.68435675,27.35522717
19.99792,-109.9995,947.034,955.046,34.71316811,4.677424141,27.3557714
19.99792,-109.9995,947.999,956.022,34.71317684,4.673765816,27.35618692
19.99792,-109.9995,948.954,956.987,34.71388903,4.668809756,27.35730182
19.99792,-109.9995,949.945,957.989,34.71409901,4.665642782,27.35782084
19.99792,-109.9995,950.91,958.964,34.71420824,4.665257611,27.35794995
19.99792,-109.9995,951.926,959.991,34.71431793,4.664272525,27.35814636
19.99792,-109.9995,952.93,961.006,34.71432701,4.663885069,27.35819674
19.99792,-109.9995,953.914,962,34.71433591,4.663003381,27.35830212
19.99792,-109.9995,954.922,963.019,34.71464655,4.660726657,27.35880101
19.99792,-109.9995,955.927,964.034,34.71495715,4.657954235,27.3593551
19.99792,-109.9995,956.921,965.039,34.71506665,4.656276613,27.35962848
19.99792,-109.9995,957.873,966.002,34.71537679,4.646365531,27.36097734
19.99792,-109.9995,958.837,966.976,34.71578754,4.640023982,27.36200723
19.99792,-109.9995,959.825,967.975,34.71639953,4.632685676,27.36330621
19.99792,-109.9995,960.829,968.99,34.71761472,4.618096183,27.36588575
19.99792,-109.9995,961.839,970.011,34.71772436,4.61502853,27.36631279
19.99792,-109.9995,962.79,970.972,34.71763245,4.605917061,27.3672512
19.99792,-109.9995,963.777,971.97,34.71764138,4.601959953,27.36769698
19.99792,-109.99951,964.782,972.986,34.71765047,4.600183837,27.36790101
19.99792,-109.99952,965.76,973.974,34.7175588,4.598907492,27.36797015
19.99792,-109.99952,966.771,974.996,34.71766845,4.597625626,27.36819867
19.99792,-109.99952,967.752,975.988,34.71757682,4.589999897,27.36897097
19.99792,-109.99952,968.73,976.976,34.71778668,4.582966061,27.3699149
19.99792,-109.99952,969.733,977.99,34.71809727,4.579400841,27.37055422
19.99792,-109.99952,970.727,978.996,34.7184078,4.57305874,27.37150027
19.99792,-109.99952,971.722,980.001,34.71912036,4.561652584,27.37332209
19.99792,-109.99952,972.707,980.997,34.71983283,4.546378672,27.37556869
19.99792,-109.99952,973.713,982.013,34.72014345,4.53973851,27.37654523
19.99792,-109.99952,974.787,983.099,34.72025367,4.532003642,27.37748363
19.99792,-109.99952,975.601,983.922,34.72006002,4.526676457,27.37791686
19.99792,-109.99952,976.638,984.971,34.7200694,4.522914104,27.37833793
19.99792,-109.99952,977.623,985.967,34.72007832,4.522330671,27.37840909
19.99792,-109.99952,978.62,986.974,34.72008733,4.520357552,27.37863306
19.99792,-109.99952,979.629,987.994,34.72019696,4.517390124,27.37904562
19.99792,-109.99952,980.639,989.015,34.72040711,4.512536737,27.37974448
19.99792,-109.99952,981.637,990.024,34.72061716,4.506593365,27.38056261
19.99792,-109.99952,982.605,991.003,34.72052541,4.506012742,27.38055394
19.9979,-109.99952,983.609,992.018,34.720635,4.501260485,27.38116173
19.9979,-109.99952,984.599,993.019,34.72084497,4.495714757,27.38193544
19.9979,-109.99952,985.559,993.989,34.72075314,4.49463903,27.38198089
19.9979,-109.99952,986.559,995,34.72076219,4.492764958,27.3821934
19.9979,-109.99952,987.553,996.005,34.7209722,4.489004383,27.38277108
19.9979,-109.99952,988.53,996.993,34.72098104,4.487033183,27.38299394
19.9979,-109.99952,989.529,998.003,34.72078906,4.486153603,27.38293877
19.9979,-109.99952,990.505,998.99,34.72079789,4.485868639,27.38297694
19.9979,-109.99952,991.485,999.98,34.72080675,4.485087485,27.38306946
19.9979,-109.99952,992.465,1000.97,34.72091611,4.482618973,27.38342598
19.9979,-109.99952,993.479,1001.996,34.72132733,4.476077127,27.38446624
19.9979,-109.99952,994.444,1002.971,34.7217381,4.469143129,27.38554852
19.9979,-109.99952,995.433,1003.972,34.72194807,4.461713555,27.38652593
19.9979,-109.99952,996.433,1004.983,34.72185661,4.46013851,27.38662576
19.99792,-109.99952,997.438,1005.998,34.72206671,4.456674993,27.38716968
19.99792,-109.99952,998.435,1007.006,34.72207573,4.453313802,27.38754361
19.99792,-109.99952,999.431,1008.013,34.72208474,4.452035441,27.3876902
19.99792,-109.99952,1000.406,1008.999,34.72239509,4.443217836,27.38889664
19.99792,-109.99952,1001.413,1010.017,34.72240418,4.43965756,27.38929179
19.99792,-109.99954,1002.37,1010.985,34.7223109,4.438383966,27.38935692
19.99792,-109.99954,1003.351,1011.977,34.72251932,4.435616937,27.3898228
19.99792,-109.99954,1004.359,1012.996,34.72333101,4.417071744,27.39248106
19.99792,-109.99954,1005.368,1014.016,34.72404219,4.399321452,27.3949698
19.99792,-109.99954,1006.333,1014.992,34.7242505,4.392391031,27.39588577
19.99792,-109.99954,1007.308,1015.977,34.72405683,4.390125824,27.39597842
19.99792,-109.99954,1008.316,1016.997,34.72406445,4.386565913,27.39637016
19.99792,-109.99954,1009.31,1018.002,34.72427297,4.378839848,27.39737138
19.99792,-109.99954,1010.3,1019.002,34.72448146,4.372502662,27.39822166
19.99792,-109.99954,1011.292,1020.005,34.72458945,4.37033149,27.39854173
19.99794,-109.99954,1012.254,1020.979,34.72459673,4.366279975,27.39898551
19.99794,-109.99954,1013.274,1022.01,34.72490596,4.35726164,27.40020397
19.99794,-109.99954,1014.288,1023.034,34.72511462,4.35310427,27.40081753
19.99794,-109.99954,1015.333,1024.091,34.72512251,4.344880916,27.40171099
19.99794,-109.99954,1016.21,1024.978,34.72502863,4.341631767,27.4019872
19.99794,-109.99954,1017.175,1025.954,34.7249354,4.339465668,27.40214709
19.99794,-109.99954,1018.207,1026.997,34.72494319,4.337193358,27.40239811
19.99793,-109.99954,1019.188,1027.989,34.72505111,4.334031843,27.4028239
19.99792,-109.99954,1020.199,1029.012,34.72515925,4.332454189,27.4030792
19.99792,-109.99954,1021.189,1030.013,34.72526724,4.330779302,27.40334482
19.99792,-109.99954,1022.177,1031.012,34.72547571,4.323153989,27.40433013
19.99792,-109.99954,1023.17,1032.015,34.72598575,4.311360227,27.40600086
19.99792,-109.99954,1024.184,1033.041,34.72629495,4.305318074,27.40689399
19.99792,-109.99954,1025.149,1034.016,34.72650325,4.29868675,27.40777026
19.99792,-109.99954,1026.084,1034.961,34.72701285,4.291558672,27.40893719
19.99792,-109.99954,1027.084,1035.973,34.72712092,4.287602649,27.40944658
19.99792,-109.99954,1028.088,1036.988,34.7271285,4.286324712,27.40958951
19.99792,-109.99954,1029.075,1037.986,34.72713595,4.284453354,27.4097959
19.99792,-109.99954,1030.082,1039.005,34.72724407,4.281785763,27.41016702
19.99792,-109.99954,1031.082,1040.015,34.72725161,4.279715099,27.41039472
19.99792,-109.99954,1032.073,1041.018,34.7272591,4.278239944,27.41055858
19.99792,-109.99954,1033.092,1042.048,34.72706577,4.275575149,27.41069117
19.99792,-109.99954,1034.073,1043.04,34.72687215,4.275194036,27.41057907
19.99792,-109.99954,1034.977,1043.954,34.72728102,4.26876445,27.41158981
19.99792,-109.99954,1036.008,1044.996,34.72759033,4.260143903,27.41275558
19.99792,-109.99954,1036.998,1045.998,34.72769832,4.258568591,27.41300916
19.99792,-109.99954,1037.965,1046.975,34.72780613,4.257689454,27.41318821
19.99792,-109.99954,1038.96,1047.982,34.72801467,4.25551764,27.41358486
19.99792,-109.99954,1039.995,1049.028,34.7282235,4.250368233,27.41429954
19.99792,-109.99954,1040.981,1050.026,34.72873351,4.242245181,27.41556892
19.99792,-109.99954,1041.979,1051.035,34.72954513,4.236298684,27.41684383
19.99792,-109.99954,1043.053,1052.121,34.72935221,4.234125104,27.41692308
19.99792,-109.99954,1043.758,1052.834,34.72885498,4.237241838,27.41619826
19.99792,-109.99954,1044.899,1053.987,34.72936615,4.231286662,27.41723646
19.99792,-109.99954,1045.883,1054.982,34.72937358,4.229316829,27.41745211
19.99792,-109.99954,1046.886,1055.997,34.72938116,4.226552196,27.41775244
19.99792,-109.99954,1047.902,1057.025,34.72948934,4.224082642,27.41810075
19.99792,-109.99954,1048.903,1058.036,34.7295974,4.221019783,27.418512
19.99792,-109.99954,1049.856,1059,34.72950409,4.218459141,27.41871069
19.99792,-109.99954,1050.828,1059.984,34.72971246,4.216190512,27.41911652
19.99792,-109.99954,1051.865,1061.031,34.72951926,4.215210044,27.41906817
19.99792,-109.99954,1052.863,1062.041,34.72942629,4.214231556,27.41909877
19.99792,-109.99954,1053.816,1063.005,34.72933297,4.213157925,27.41913919
19.99792,-109.99954,1054.799,1063.998,34.72923988,4.211982652,27.41919058
19.99792,-109.99954,1055.793,1065.004,34.72924739,4.210904158,27.41931113
19.99792,-109.99954,1056.792,1066.015,34.72925494,4.208040939,27.41962131
19.99792,-109.99954,1057.765,1066.998,34.72916177,4.203496249,27.42003039
19.99792,-109.99954,1058.673,1067.917,34.72916863,4.201830583,27.42021266
19.99792,-109.99954,1059.714,1068.97,34.729277,4.200945088,27.42039226
19.99792,-109.99954,1060.744,1070.011,34.72918426,4.200459574,27.42037054
19.99792,-109.99954,1061.727,1071.005,34.72919169,4.198390927,27.42059595
19.99792,-109.99955,1062.702,1071.991,34.72909854,4.194440883,27.42094146
19.99792,-109.99956,1063.681,1072.981,34.72930695,4.192865792,27.42127314
19.99792,-109.99956,1064.67,1073.981,34.72921391,4.191491754,27.42134536
19.99792,-109.99956,1065.672,1074.995,34.72972404,4.188523244,27.42206303
19.99792,-109.99956,1066.667,1076.001,34.7302341,4.183374837,27.42301154
19.9979,-109.99956,1067.673,1077.019,34.73064375,4.170991051,27.42464622
19.9979,-109.99956,1068.611,1077.967,34.73065083,4.166250447,27.42515322
19.9979,-109.99956,1069.606,1078.974,34.73055783,4.165371561,27.42517269
19.9979,-109.99956,1070.611,1079.99,34.73056542,4.164391557,27.4252823
19.9979,-109.99956,1071.598,1080.988,34.73067338,4.163213659,27.42549211
19.9979,-109.99956,1072.572,1081.973,34.73078125,4.162136003,27.42569123
19.9979,-109.99956,1073.587,1083,34.73068841,4.155903251,27.42627641
19.9979,-109.99956,1074.593,1084.017,34.73089703,4.151749155,27.42687987
19.9979,-109.99956,1075.583,1085.019,34.73090451,4.149779306,27.42709372
19.9979,-109.99956,1076.544,1085.99,34.73101227,4.143648275,27.42782574
19.9979,-109.99956,1077.49,1086.948,34.73152198,4.133648292,27.42928259
19.9979,-109.99956,1078.559,1088.029,34.73163056,4.129093701,27.42984812
19.9979,-109.99956,1079.535,1089.015,34.73163793,4.12762095,27.43000901
19.9979,-109.99956,1080.538,1090.03,34.73224858,4.112164283,27.43211744
19.9979,-109.99956,1081.449,1090.951,34.73245648,4.104847569,27.43305041
19.9979,-109.99956,1082.46,1091.974,34.73246412,4.102479848,27.43330507
19.9979,-109.99956,1083.466,1092.992,34.73257223,4.098525694,27.43380554
19.9979,-109.99956,1084.455,1093.991,34.73278071,4.094274702,27.43441629
19.9979,-109.99956,1085.44,1094.988,34.7331902,4.091111641,27.43507159
19.9979,-109.99956,1086.448,1096.007,34.73370037,4.089828441,27.43560926
19.9979,-109.99956,1087.457,1097.028,34.73390902,4.082305345,27.43656254
19.9979,-109.99956,1088.43,1098.012,34.73431841,4.07577413,27.43756997
19.9979,-109.99956,1089.442,1099.036,34.73452709,4.073007753,27.4380244
19.9979,-109.99956,1090.465,1100.071,34.7344343,4.069946794,27.43827133
19.9979,-109.99956,1091.128,1100.741,34.73403726,4.072569533,27.43768317
19.9979,-109.99956,1092.354,1101.981,34.73424754,4.065523403,27.43858635
19.9979,-109.99956,1093.36,1102.999,34.73435566,4.059885071,27.43926111
19.9979,-109.99956,1094.365,1104.016,34.73486581,4.050179171,27.44067787
19.9979,-109.99956,1095.341,1105.002,34.7350742,4.046920837,27.44118259
19.9979,-109.99956,1096.346,1106.019,34.73498128,4.044852615,27.44132492
19.9979,-109.99956,1097.355,1107.04,34.73498891,4.042981041,27.44152614
19.9979,-109.99956,1098.379,1108.076,34.73489613,4.042001222,27.441555
19.9979,-109.99956,1099.121,1108.826,34.73480122,4.041343302,27.44154859
19.9979,-109.99956,1100.248,1109.966,34.73541281,4.033707022,27.44282783
19.9979,-109.99956,1101.277,1111.007,34.7356216,4.027966912,27.44359066
19.9979,-109.99956,1102.272,1112.013,34.73603065,4.025893756,27.44412978
19.9979,-109.99956,1103.275,1113.028,34.7359372,4.023132261,27.44434331
19.9979,-109.99956,1104.259,1114.023,34.73624566,4.01561153,27.44536934
19.9979,-109.99956,1105.219,1114.994,34.73655395,4.011362803,27.44605464
19.9979,-109.99956,1106.209,1115.995,34.73666143,4.006519451,27.44664275
19.9979,-109.99956,1107.25,1117.048,34.73676927,4.002266196,27.44716962
19.9979,-109.99956,1108.084,1117.892,34.73647361,4.004178938,27.44673734
19.9979,-109.99956,1109.167,1118.987,34.73658174,3.999823039,27.44727497
19.9979,-109.99956,1110.167,1119.999,34.73678981,3.996166697,27.44781881
19.9979,-109.99957,1111.129,1120.972,34.7369976,3.988253275,27.44880359
19.9979,-109.99958,1112.135,1121.99,34.73750725,3.98122422,27.44993468
19.9979,-109.99958,1113.154,1123.021,34.73751442,3.979847662,27.45008289
19.9979,-109.99958,1114.145,1124.024,34.7375214,3.977185497,27.45036402
19.9979,-109.99958,1115.126,1125.016,34.73752831,3.973731682,27.45072691
19.9979,-109.99958,1116.149,1126.051,34.73753551,3.969778832,27.45114151
19.9979,-109.99958,1117.069,1126.981,34.73834608,3.954332678,27.45337839
19.9979,-109.99958,1118.054,1127.977,34.73865455,3.947407537,27.45433693
19.9979,-109.99958,1119.047,1128.982,34.73886257,3.940185704,27.45524607
19.9979,-109.99958,1120.027,1129.974,34.73896998,3.935938467,27.45576867
19.9979,-109.99958,1121.02,1130.978,34.73897697,3.934564533,27.45591573
19.9979,-109.99958,1122.006,1131.976,34.73898391,3.933983687,27.45598104
19.9979,-109.99958,1123.011,1132.992,34.73878996,3.933403687,27.45588743
19.9979,-109.99957,1124.06,1134.053,34.73899837,3.928455975,27.45656164
19.9979,-109.99956,1124.995,1134.999,34.73890444,3.925007798,27.45684223
19.9979,-109.99956,1125.961,1135.976,34.73921277,3.918877387,27.45771657
19.9979,-109.99956,1126.938,1136.964,34.73942068,3.914332387,27.45834814
19.9979,-109.99956,1127.944,1137.983,34.73952828,3.913451432,27.45852375
19.9979,-109.99956,1128.93,1138.979,34.7394347,3.913169226,27.45847876
19.99788,-109.99956,1129.939,1140,34.73954231,3.910901185,27.45879686
19.99788,-109.99956,1130.924,1140.997,34.73964976,3.907248324,27.45925698
19.99788,-109.99956,1131.921,1142.006,34.73995832,3.901610832,27.46007965
19.99788,-109.99956,1132.913,1143.009,34.74036735,3.892604635,27.46132678
19.99788,-109.99956,1133.881,1143.988,34.74067571,3.887366142,27.46210744
19.99788,-109.99956,1134.895,1145.014,34.74098438,3.882519943,27.46284788
19.99788,-109.99957,1135.901,1146.032,34.74079044,3.881345643,27.46281474
19.99788,-109.99958,1136.977,1147.121,34.740597,3.880066216,27.46279273
19.99788,-109.99958,1137.785,1147.938,34.74080371,3.878904337,27.46307512
19.99788,-109.99958,1138.829,1148.994,34.74071055,3.874555778,27.46344638
19.99788,-109.99958,1139.837,1150.015,34.74101919,3.870304555,27.46412523
19.99788,-109.99958,1140.843,1151.032,34.74142832,3.862882774,27.46520729
19.99788,-109.99958,1141.815,1152.015,34.74153567,3.861014618,27.46548301
19.99788,-109.99958,1142.797,1153.008,34.74144207,3.859544215,27.46555915
19.99788,-109.99958,1143.798,1154.022,34.74154964,3.85866396,27.4657341
19.99788,-109.99957,1144.798,1155.033,34.74135565,3.857094166,27.46574095
19.99788,-109.99956,1145.723,1155.969,34.74146268,3.854734807,27.46606642
19.99788,-109.99956,1146.737,1156.995,34.74157033,3.853259232,27.46630214
19.99788,-109.99956,1147.723,1157.992,34.74167778,3.851389944,27.46657784
19.99788,-109.99956,1148.681,1158.961,34.74168453,3.850316642,27.46669267
19.99788,-109.99956,1149.677,1159.969,34.74169154,3.848942863,27.46683834
19.99788,-109.99956,1150.699,1161.003,34.74179925,3.848159961,27.46700337
19.99788,-109.99956,1151.716,1162.033,34.74180642,3.847477632,27.46707862
19.99788,-109.99956,1152.718,1163.046,34.74181347,3.847093888,27.46712333
19.99788,-109.99956,1153.724,1164.064,34.74172004,3.846413762,27.46711878
19.99786,-109.99957,1154.525,1164.874,34.74162517,3.846840906,27.46700019
19.99786,-109.99958,1155.64,1166.003,34.74173354,3.843375664,27.46743915
19.99786,-109.99958,1156.609,1166.983,34.74224292,3.83764046,27.46842639
19.99786,-109.99958,1157.602,1167.987,34.74245094,3.833095357,27.46905374
19.99786,-109.99958,1158.6,1168.997,34.74255848,3.831423176,27.46930902
19.99786,-109.99958,1159.58,1169.989,34.74256538,3.829159491,27.46954485
19.99786,-109.99958,1160.621,1171.042,34.74277374,3.822728581,27.47036377
19.99786,-109.99957,1161.612,1172.045,34.74257969,3.822348135,27.47024897
19.99786,-109.99956,1162.529,1172.972,34.7429882,3.818896873,27.47092292
19.99786,-109.99956,1163.523,1173.978,34.74329674,3.813657425,27.47169931
19.99786,-109.99956,1164.493,1174.959,34.74330357,3.811394826,27.47193449
19.99786,-109.99956,1165.472,1175.951,34.74341098,3.810417577,27.47211869
19.99786,-109.99956,1166.517,1177.008,34.74351885,3.808048291,27.47244454
19.99786,-109.99956,1167.539,1178.042,34.74382759,3.805183448,27.47297951
19.99786,-109.99956,1168.516,1179.03,34.74393498,3.801433644,27.47344487
19.99786,-109.99956,1169.514,1180.04,34.7438415,3.800160175,27.47350007
19.99786,-109.99957,1170.489,1181.026,34.74374785,3.799581979,27.47348462
19.99786,-109.99958,1171.468,1182.018,34.74375475,3.798903046,27.47355893
19.99786,-109.99958,1172.346,1182.906,34.74366042,3.79882836,27.47349188
19.99786,-109.99958,1173.413,1183.986,34.74376845,3.797447501,27.47371733
19.99786,-109.99958,1174.408,1184.992,34.74387596,3.793696294,27.47418259
19.99786,-109.99958,1175.414,1186.01,34.74398356,3.791726597,27.47446728
19.99786,-109.99958,1176.374,1186.982,34.74429187,3.789362366,27.47495066
19.99786,-109.99958,1177.386,1188.006,34.74419848,3.788780923,27.47493567
19.99786,-109.99958,1178.428,1189.06,34.74420582,3.786611321,27.47516117
19.99786,-109.99958,1179.49,1190.135,34.7442133,3.78463799,27.47536686
19.99786,-109.99958,1180.204,1190.857,34.74411781,3.78556771,27.4751972
19.99786,-109.99958,1181.317,1191.983,34.74452771,3.780515575,27.47603278
19.99786,-109.99958,1182.277,1192.955,34.74453447,3.778551091,27.47623686
19.99786,-109.99958,1183.293,1193.982,34.74464213,3.777868009,27.47639113
19.99786,-109.99958,1184.327,1195.029,34.74474993,3.77698517,27.4765657
19.99786,-109.99958,1185.292,1196.006,34.74455571,3.776408928,27.47647032
19.99786,-109.99958,1186.296,1197.022,34.74466329,3.775726769,27.47662442
19.99786,-109.99958,1187.312,1198.05,34.74487147,3.772963012,27.47706854
19.99786,-109.99958,1188.279,1199.028,34.74528034,3.765745417,27.4781213
19.99786,-109.99958,1189.233,1199.994,34.74538757,3.761998074,27.47858454
19.99786,-109.99958,1190.24,1201.012,34.74529415,3.761417195,27.47856927
19.99786,-109.99959,1191.218,1202.003,34.74540156,3.758261864,27.47897272
19.99786,-109.9996,1192.211,1203.007,34.74560957,3.757183563,27.4792461
19.99786,-109.9996,1193.211,1204.019,34.74581765,3.753827278,27.4797493
19.99786,-109.9996,1194.163,1204.983,34.74572384,3.753152015,27.47974319
19.99786,-109.9996,1195.13,1205.962,34.74613271,3.747419959,27.48064458
19.99786,-109.9996,1196.128,1206.971,34.74634076,3.743073934,27.48124708
19.99786,-109.9996,1197.136,1207.991,34.74634786,3.740214536,27.48154068
19.99786,-109.9996,1198.133,1209,34.7464554,3.736364835,27.48201334
19.99786,-109.9996,1199.14,1210.019,34.74666352,3.733701239,27.48244607
19.99786,-109.9996,1200.092,1210.983,34.74656972,3.732927051,27.48244974
19.99786,-109.9996,1201.088,1211.991,34.74657673,3.732345932,27.48251375
19.99786,-109.9996,1202.095,1213.01,34.74658382,3.730971819,27.48265759
19.99786,-109.9996,1203.041,1213.967,34.74669078,3.729007797,27.48293976
19.99786,-109.9996,1204.055,1214.994,34.7466977,3.726345963,27.48321287
19.99786,-109.9996,1205.045,1215.995,34.74680495,3.725467255,27.48338607
19.99786,-109.9996,1206.013,1216.974,34.74711308,3.722410001,27.48393715
19.99786,-109.9996,1207.022,1217.996,34.74732099,3.717964264,27.48454828
19.99786,-109.9996,1208.033,1219.019,34.7474284,3.716192704,27.48481118
19.99786,-109.9996,1209.012,1220.009,34.74763609,3.713333791,27.48526254
19.99786,-109.9996,1210.005,1221.015,34.74764286,3.710475902,27.48555472
19.99786,-109.9996,1210.992,1222.014,34.74764959,3.709895605,27.48561827
19.99786,-109.9996,1212.012,1223.046,34.74755603,3.708125691,27.4857218
19.99786,-109.9996,1212.88,1223.924,34.74756194,3.708248702,27.48571414
19.99786,-109.99962,1213.931,1224.988,34.74797116,3.7027083,27.48659358
19.99786,-109.99962,1214.917,1225.986,34.74827942,3.695491876,27.48756067
19.99786,-109.99962,1215.919,1227,34.74858779,3.693322903,27.48802193
19.99786,-109.99962,1216.898,1227.991,34.74879549,3.689474201,27.48857162
19.99786,-109.99962,1217.894,1228.999,34.74890279,3.686516208,27.48895256
19.99786,-109.99962,1218.929,1230.046,34.74890984,3.683655087,27.48924437
19.99786,-109.99962,1219.986,1231.116,34.74901756,3.680394891,27.48965566
19.99786,-109.99962,1220.804,1231.943,34.7495257,3.672597202,27.49083711
19.99786,-109.99962,1221.847,1233,34.74993488,3.668047836,27.49161527
19.99786,-109.99962,1222.847,1234.011,34.74994169,3.664794007,27.49194546
19.99786,-109.99962,1223.839,1235.015,34.75004896,3.663915335,27.49211805
19.99786,-109.99962,1224.837,1236.026,34.75015628,3.66036342,27.49255736
19.99786,-109.99962,1225.82,1237.02,34.75036401,3.657504719,27.49300686
19.99786,-109.99962,1226.818,1238.03,34.75037081,3.654845007,27.49327742
19.99786,-109.99962,1227.817,1239.042,34.75067917,3.650597874,27.49394473
19.99786,-109.99962,1228.789,1240.025,34.75068578,3.648237476,27.49418511
19.99786,-109.99962,1229.772,1241.021,34.75069249,3.644787182,27.494534
19.99786,-109.99962,1230.762,1242.023,34.75090027,3.641334064,27.49504219
19.99786,-109.99962,1231.714,1242.986,34.75140933,3.632931744,27.49628091
19.99786,-109.99962,1232.675,1243.959,34.75171742,3.627995345,27.49701542
19.99786,-109.99962,1233.683,1244.979,34.75172429,3.625829943,27.49723599
19.99786,-109.99962,1234.701,1246.009,34.75183174,3.622474795,27.49765426
19.99786,-109.99962,1235.678,1246.998,34.75213994,3.617933101,27.49834908
19.99786,-109.99962,1236.632,1247.964,34.75214645,3.615871352,27.49855882
19.99786,-109.99962,1237.624,1248.968,34.75225373,3.611231843,27.49910393
19.99786,-109.99962,1238.649,1250.005,34.75256225,3.607478017,27.49972032
19.99786,-109.99962,1239.661,1251.03,34.75256916,3.606500043,27.49982271
19.99785,-109.99962,1240.719,1252.1,34.75237533,3.605718528,27.49974672
19.99784,-109.99962,1241.559,1252.951,34.75238106,3.604854329,27.49983689
19.99784,-109.99962,1242.568,1253.972,34.75238793,3.60338183,27.49998822
19.99784,-109.99962,1243.585,1255.001,34.75239486,3.601908656,27.50013964
19.99784,-109.99962,1244.572,1256,34.75260262,3.600138788,27.50047939
19.99784,-109.99962,1245.541,1256.982,34.75281026,3.595698202,27.5010834
19.99784,-109.99962,1246.555,1258.008,34.75342026,3.587983289,27.50232955
19.99784,-109.99962,1247.579,1259.045,34.75322622,3.587402584,27.50223335
19.99784,-109.99962,1248.565,1260.043,34.75283088,3.589202737,27.50174236
19.99786,-109.99962,1249.459,1260.947,34.75293748,3.588827738,27.50186384
19.99785,-109.99962,1250.521,1262.022,34.75324627,3.58398239,27.50258733
19.99784,-109.99962,1251.337,1262.848,34.7530508,3.58213308,27.50261534
19.99783,-109.99962,1252.28,1263.803,34.75305723,3.579874611,27.50284356
19.99782,-109.99964,1251.501,1263.014,34.75285088,3.581626473,27.50250712
19.99782,-109.99964,1250.481,1261.981,34.75274341,3.584288626,27.50215896
19.99781,-109.99967,1249.845,1261.338,34.75283959,3.583154572,27.50234718
19.99781,-109.99969,1248.516,1259.992,34.75273001,3.584061964,27.50217075
19.9978,-109.9997,1247.524,1258.988,34.75262274,3.585138196,27.50197945
19.9978,-109.9997,1246.526,1257.978,34.75241491,3.586908888,27.50163986
19.9978,-109.9997,1245.548,1256.988,34.75250875,3.587882626,27.50161788
19.9978,-109.9997,1244.64,1256.069,34.75179896,3.592323638,27.50061672
19.9978,-109.9997,1243.599,1255.016,34.75138981,3.599939671,27.49953899
19.9978,-109.9997,1242.624,1254.029,34.75138316,3.602003087,27.49932938
19.9978,-109.9997,1241.619,1253.012,34.75137632,3.603574208,27.49916833
19.9978,-109.9997,1240.598,1251.978,34.75136935,3.605443704,27.49897759
19.9978,-109.9997,1239.628,1250.996,34.75136274,3.606714942,27.49884638
19.9978,-109.9997,1238.644,1250.001,34.75125553,3.608087436,27.49862548
19.9978,-109.9997,1237.666,1249.011,34.75074629,3.612928352,27.49774238
19.9978,-109.9997,1236.667,1247.999,34.75063896,3.616578795,27.4972953
19.9978,-109.9997,1235.687,1247.007,34.75033073,3.620031968,27.49670861
19.9978,-109.9997,1234.684,1245.992,34.75022338,3.623484793,27.49628083
19.9978,-109.9997,1233.703,1244.999,34.75001567,3.625650226,27.49590135
19.9978,-109.9997,1232.713,1243.997,34.75020995,3.626722969,27.49594857
19.9978,-109.9997,1231.753,1243.026,34.74939929,3.633446719,27.49463868
19.9978,-109.9997,1230.753,1242.013,34.74909093,3.642246901,27.49351921
19.9978,-109.9997,1229.825,1241.074,34.74888358,3.646189577,27.4929626
19.9978,-109.9997,1228.794,1240.03,34.74897706,3.64875195,27.49278141
19.9978,-109.9997,1227.742,1238.966,34.74876887,3.651319578,27.49236084
19.9978,-109.9997,1226.786,1237.999,34.74856133,3.655264758,27.4918034
